Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S278117200,Barolo Shearwater,Puffinus baroli,7244,1,US-MA,Nantucket,L53486116,BBC Pelagic 30 September 2025 -- Leg 8,40.078758,-69.543938,2025-09-30,10:30 AM,eBird Pelagic Protocol,29,1,14.54,,52,,"***mega; this small shearwater flew of along the port (left) side of the bow and was initially called out as a small shearwater, possibly a Sargasso Shearwater. Leaders got images from the bow immediately and we gave chase to the bird for the next few minutes, with it tacking left and right at about the eleven o’clock position on the boat, best seen form the front. After a couple minutes the better images were checked and we all agreed it was a confirmed Barolo Shearwater and we doubled-down on the chase, with Captain Joe Huckemeyer stating on the bird as best he could. It sat briefly on the water once, but flushed immediately again. Unfortunately the bird was 10-15% faster than the boat and it gradually slipped away from us. It also seemed to *intentionally* fly into the sun, presumably knowing that a threat from behind (e.g., predator) would have trouble spotting it in the sun (we saw this behavior in 2007 too). It was a real struggle to keep the bird in sight and we eventually lost it in the glare and swell towards the horizon but decided to slow down and approach gradually. This was a good decision, although the tiny shearwater was unfortunately very hard to spot at a distance. By the time we noticed it ahead of us, we only had time to slow the boat and call it out on the water before it flushed again and repeated the chase again: we followed, it flew to 11:00, and flew into the sun, and eventually gained on us and we lost it. This time the slow down and hope to find it on the water did not succeed.    In the field it was a small shearwater quite close in size and shape to Audubon’s Shearwater, but maybe with a shorter and less paddle-shaped tail. Its flight was very rapid with quick flaps and short glides and short banking movements. The critical ID criteria rest upon the photos, which clearly show: 1) most importantly, a very white face with the dark eye totally isolated in the white of the face; this is diagnostic for <i>P. baroli</i>; 2) white under tail coverts, which eliminate Sargasso and Boyd’s Shearwater; 3) somewhat silvery sheen to the greater coverts; 4) a narrow line of whitish tips on the greater coverts; this is typical of Barolo and very rare or absent in Sargasso Shearwater.    This remains one of the most mysterious birds off New England. Given how hard they are to detect and identify and the fact that there are 10+ records in the past 15 years, it seems likely to be somewhat regular but clearly very rare and thinly distributed. It remains an ABA Code 4 bird (indicating an extreme rarity with 5+ records), and that is appropriate. It is the third ever found on a BBC pelagic trip. The first that we found on these trips was the first United States record (following a specimen from Cape Sable Island and a credible sight record from the Grand Banks off Newfoundland). That first BBC record was 25 Aug 2007 <a href=""https://ebird.org/checklist/S3076111"""">first BBC record was 25 Aug 2007</a> and was just 21 miles NNW of this bird and in similar water depth and bathymetry", being in what we often consider a “dead zone” inshore of the shelf and canyons. So it was an interesting coincidence to find another there on this trip. Our second BBC record was at anchorage, also on the shelf
S279011396,Forster's/Common Tern,Sterna forsteri/hirundo,6755,100,US-MA,Barnstable,L7879274,Lieutenant Island Causeway,41.8936965,-70.0034876,2025-10-04,02:45 PM,eBird - Traveling Count,15,1,.161,,3,,flock of sitting birds in heat shimmer; area tends to get numbers of Forster's so can not assume either species,"SSBC/BBC trip; Glenn d'Entremont leader; 19 participants; Ernie L, Laura M",
S279011396,Willet (Western),Tringa semipalmata inornata,6149,1,US-MA,Barnstable,L7879274,Lieutenant Island Causeway,41.8936965,-70.0034876,2025-10-04,02:45 PM,eBird - Traveling Count,15,1,.161,,3,,"M or H12 flag on left leg, antenna from tracking device noticed","SSBC/BBC trip; Glenn d'Entremont leader; 19 participants; Ernie L, Laura M",
S279011307,Yellow-rumped Warbler (Myrtle),Setophaga coronata coronata,34160,6,US-MA,Barnstable,L27196433,Putnam Farm Conservation Area,41.8003074,-69.9881977,2025-10-04,07:00 AM,eBird - Traveling Count,90,1,.805,,19,,,"SSBC/BBC trip; Glenn d'Entremont leader; 19 participants; Ernie L, Laura M",
S282924780,Carolina Wren (Northern),Thryothorus ludovicianus [ludovicianus Group],27349,6,US-MA,Plymouth,L207360,Cumberland Farms (IBA),41.945,-70.879,2025-10-26,07:00 AM,eBird - Traveling Count,290,1,5.799,,10,,,Brookline Bird Club walk. Ray Bedard leading with 8 attendees. Thank you to everyone who showed up!  Temp was 36 with clear skies and no wind to start with a light ground fog blanketing the fields. Temp rose to 56 by the end of the walk with a slight breeze and beautiful sunny skies!  Excellent numbers of Savanna Sparrows moving around and a surprise of 4 Sandhill Cranes flying over. This is the second time I have had sandhills on this walk.,
S282924780,Savannah Sparrow (Savannah),Passerculus sandwichensis [sandwichensis Group],33245,75,US-MA,Plymouth,L207360,Cumberland Farms (IBA),41.945,-70.879,2025-10-26,07:00 AM,eBird - Traveling Count,290,1,5.799,,10,,Minimum count,Brookline Bird Club walk. Ray Bedard leading with 8 attendees. Thank you to everyone who showed up!  Temp was 36 with clear skies and no wind to start with a light ground fog blanketing the fields. Temp rose to 56 by the end of the walk with a slight breeze and beautiful sunny skies!  Excellent numbers of Savanna Sparrows moving around and a surprise of 4 Sandhill Cranes flying over. This is the second time I have had sandhills on this walk.,
S282924811,finch sp.,Fringillidae sp.,32662,3,US-MA,Middlesex,L251003,Horn Pond Recreation Area,42.4680852,-71.1582396,2025-11-02,07:53 AM,eBird - Traveling Count,173,1,4.35,,14,,Probable Purple Finches near Community Garden. Spotted by a couple group members who were not 100% sure on ID.,BBC Wallk,
S288191219,Northern Fulmar,Fulmarus glacialis,7090,85,US-MA,Nantucket,L55807741,BBC Pelagic 06 Dec 2025 - leg 07,41.325197,-69.402141,2025-12-06,10:31 AM,eBird - Traveling Count,29,1,9.817,,74,,70-80 around a dead Minke whale and 10+ elsewhere this list. Got distracted by the skua before a more accurate count could be obtained.,Brookline Bird Club winter pelagic aboard the Helen H.   Spotters: Peter Flood and Liam Waters.   Weather: mostly cloudy in the morning breaking to increasing sun midday. 5-10 kt E winds; SST 48-49°f; air temp ~35-42°f;,
S288191217,Sooty Shearwater,Ardenna grisea,7213,2,US-MA,Barnstable,L55807764,BBC Pelagic 06 Dec 2025 - leg 09,41.489567,-69.357506,2025-12-06,11:33 AM,eBird - Traveling Count,34,1,7.471,,74,,*late. Photos.,Brookline Bird Club winter pelagic aboard the Helen H.   Spotters: Peter Flood and Liam Waters.   Weather: mostly cloudy in the morning breaking to increasing sun midday. 5-10 kt E winds; SST 48-49°f; air temp ~35-42°f;,
S296187661,Short-eared Owl (Northern),Asio flammeus flammeus,9277,1,US-MA,Plymouth,L207360,Cumberland Farms (IBA),41.945,-70.879,2026-01-17,07:16 AM,eBird - Traveling Count,164,1,2.111,,8,,,Brookline Bird Club walk. Ray Bedard led the walk with 6 participants.     31 degrees to start with a slight breeze. 37 degrees at the end of the walk and the wind was starting to pick up a bit. A mix of sun and clouds.     We had a Short-eared Owl flush fairly close to the trail which along us to watch how they fly. I think the White-crowned Sparrows stole the show. A couple of adult birds feeding on the pathway. Hopefully we get some good pics uploaded!,
S303258958,Common Eider (Northern),Somateria mollissima borealis,720,1,US-MA,Suffolk,L452353,Castle Island and Pleasure Bay,42.3360561,-71.0123205,2026-02-22,07:53 AM,eBird - Traveling Count,138,1,1.603,,31,,Drake,,
S314245419,Carolina Wren,Thryothorus ludovicianus,27348,2,US-MA,Suffolk,L207424,Boston Nature Center Wildlife Sanctuary (Mass Audubon),42.28835,-71.09991,2026-03-22,08:00 AM,eBird - Traveling Count,173,1,2.36,,22,S Singing Bird,,"Joint Brookline Bird Club/ Boston Nature Center  Co-Leaders : Mike McCarthy, Neil Calabro, Correne George & Samuel Harris  ☁️  Overcast clouds  Temperature: 38 - 41°F  Wind: Moderate breeze - near gale  Wind Direction: SE - S  Cloud Cover: 100%  Humidity: 70 - 75%  Sunrise: 6:44am  Sunset: 6:58pm  Weather generated by <a href=""https://raincrow.app/"""">RainCrow</a>""",
S318435528,American/Fish Crow,Corvus brachyrhynchos/ossifragus,21572,1,US-MA,Suffolk,L350679,"Millennium Park, Boston",42.2817402,-71.1812353,2026-04-04,08:07 AM,eBird - Traveling Count,123,1,1.303,,15,,,Brookline Bird Club walk,
S324769544,Cooper's Hawk,Astur cooperii,8278,1,US-MA,Middlesex,L358557,Arlington Reservoir,42.4294119,-71.1891747,2026-04-19,06:58 AM,eBird - Traveling Count,121,1,1.728,,12,,,"12 including leader. BBC walk, Menotomy BC too",
S331160484,Killdeer,Charadrius vociferus,5827,2,US-MA,Suffolk,L350679,"Millennium Park, Boston",42.2817402,-71.1812353,2026-04-26,08:00 AM,eBird - Traveling Count,149,1,2.643,,15,,,"BBC-Boston Nature Center Joint Bird Walk Part I: Millennium Park 4-26-26    Collaborative Mass Audubon and Brookline Bird Club walk, Correne George, Neil Calabro, and Mike McCarthy, co-leaders.  ☁️  Overcast clouds  Temperature: 47 - 53°F  Wind: Mostly calm - gentle breeze  Wind Direction: E - N  Cloud Cover: 100%  Humidity: 47 - 65%  Dew point: 33 - 36°F  Sunrise: 5:46am  Sunset: 7:37pm  Weather generated by <a href=""https://raincrow.app/"""">RainCrow</a>""",
S331164907,White-breasted Nuthatch (Eastern),Sitta carolinensis carolinensis,26890,5,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2026-04-27,06:03 AM,eBird - Traveling Count,135,1,4.023,,4,,,"Brookline Bird Club Walk - Westboro WMA - Leader Nick Paulson: cold start, warming as we walked, sunny. several new spring arrivals.",
S333637184,Common Eider (Dresser's),Somateria mollissima dresseri,719,10,US-MA,Plymouth,L2079999,"Scituate, North",42.23411,-70.7691193,2026-05-02,10:15 AM,eBird - Traveling Count,60,1,1.609,,3,,,BBC trip; Glenn d'Entremont leader; 3 participants,
S337297983,White-faced Ibis,Plegadis chihi,7468,1,US-MA,Essex,L29995032,"Wet Meadows, Newbury US-MA (42.7885,-70.9093)",42.788498,-70.909341,2026-05-09,02:30 PM,eBird - Stationary Count,15,0,,,3,,"Continuing with large flock of glossy ibis, Differentiated by lighter, more reddish brown coloration and facial differences.",BBC Big Day last stop,
S337296776,corvid sp.,Corvidae sp.,21635,1,US-MA,Worcester,L937177,Bolton Flats WMA--Pine Hill Rd. Grasslands,42.4736796,-71.649313,2026-05-09,07:05 AM,eBird - Traveling Count,176,1,2.349,,6,,Crow/raven,,
S341268118,blackbird sp.,Icteridae sp.,33944,1,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2026-05-13,06:15 AM,eBird - Traveling Count,120,1,3.219,,25,,"Possible orchard oriole, dropped out of sight before most folks could see.",BBC - Mount Auburn Cemetery - Leader: Rachel Cox,
S341278224,Yellow-throated Vireo,Vireo flavifrons,19220,1,US-MA,Bristol,L734825,Caratunk Wildlife Refuge (ASRI),41.8740347,-71.3212734,2026-05-16,07:33 AM,eBird - Traveling Count,180,1,2.232,,8,,,"Paskamansett Bird Club and Brookline Bird Club walk. Led by Carol Molander.  ☀️  Clear sky  Temperature: 57 - 68°F  Wind: Light breeze - moderate breeze  Wind Direction: SW - W  Cloud Cover: 0%  Humidity: 60 - 73%  Sunrise: 5:24am  Sunset: 7:59pm  Weather generated by <a href=""https://raincrow.app/"""">RainCrow</a>""",
S342014569,Seaside Sparrow (Atlantic),Ammospiza maritima maritima/macgillivraii,33223,5,US-MA,Bristol,L2324116,Allens Pond Wildlife Sanctuary (Mass Audubon),41.5132529,-71.0139501,2026-05-17,07:45 AM,eBird - Traveling Count,260,1,3.219,,6,P Pair in Suitable Habitat,2 separate pairs. Another calling.,"Brookline Bird Club Walk - Allen’s Pond WS - Leader Nick Paulson. Warm to hot, sunny, low wind to start.",
S345722756,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,359,1,US-MA,Middlesex,L5062615,Magazine Beach Park,42.3550079,-71.1136758,2026-05-24,08:21 AM,eBird - Traveling Count,132,1,.71,,12,,,Black Birders Week Walk 26',
S357324704,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16958,1,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357324704,American Crow,Corvus brachyrhynchos,21557,1,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357822603,American Crow,Corvus brachyrhynchos,21557,4,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357324683,American Goldfinch,Spinus tristis,32617,9,US-MA,Worcester,L2601875,Chestnut Hill Farm (TTOR),42.314124,-71.55347,2026-06-14,06:29 AM,eBird - Traveling Count,137,1,2.317,,5,,,,
S357324704,American Goldfinch,Spinus tristis,32617,2,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357822603,American Goldfinch,Spinus tristis,32617,10,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357822603,American Herring Gull,Larus smithsonianus,6539,4,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357324704,American Redstart,Setophaga ruticilla,34058,2,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357324704,American Robin,Turdus migratorius,28633,4,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357822603,American Robin,Turdus migratorius,28633,1,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357324683,Baltimore Oriole,Icterus galbula,33770,3,US-MA,Worcester,L2601875,Chestnut Hill Farm (TTOR),42.314124,-71.55347,2026-06-14,06:29 AM,eBird - Traveling Count,137,1,2.317,,5,,,,
S357324683,Barn Swallow,Hirundo rustica,24187,6,US-MA,Worcester,L2601875,Chestnut Hill Farm (TTOR),42.314124,-71.55347,2026-06-14,06:29 AM,eBird - Traveling Count,137,1,2.317,,5,,,,
S357822603,Barn Swallow,Hirundo rustica,24187,4,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357324704,Black-and-white Warbler,Mniotilta varia,33962,2,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
S357324683,Black-capped Chickadee,Poecile atricapillus,22065,3,US-MA,Worcester,L2601875,Chestnut Hill Farm (TTOR),42.314124,-71.55347,2026-06-14,06:29 AM,eBird - Traveling Count,137,1,2.317,,5,,,,
S357822603,Black-capped Chickadee,Poecile atricapillus,22065,1,US-MA,Bristol,L7905534,Ocean View Farm Reserve (DNRT),41.5321263,-71.0059067,2026-06-14,07:23 AM,eBird - Traveling Count,165,1,1.384,,17,,,"DNRT and Brookline Bird Club ""Bring Back Boblinks!"""" walk led by Linda Vanderveer and Carol Molander.  ☁️  Broken clouds - overcast clouds  Temperature: 67 - 79°F  Wind: Light breeze - moderate breeze  Wind Direction: W - S  Cloud Cover: 79 - 91%  Humidity: 73 - 82%  Sunrise: 5:09am  Sunset: 8:19pm  Weather generated by <a href=""""https://raincrow.app/"""">RainCrow</a>""",
S357324683,Blue Jay,Cyanocitta cristata,21294,3,US-MA,Worcester,L2601875,Chestnut Hill Farm (TTOR),42.314124,-71.55347,2026-06-14,06:29 AM,eBird - Traveling Count,137,1,2.317,,5,,,,
S357324704,Blue Jay,Cyanocitta cristata,21294,5,US-MA,Middlesex,L5226275,"Rocky Narrows (TTOR), Sherborn",42.2251703,-71.3521284,2026-06-14,06:30 AM,eBird - Traveling Count,135,1,4.023,,9,,,Brookline Bird club walk,
